searge,name,side,desc
func_70781_l,hasPath,0,"if the entity has a PathEntity to follow, it returns true, else false"
func_70777_m,getEntityToAttack,0,returns the target Entity
func_110173_bK,isWithinHomeDistanceCurrentPosition,0,
func_110172_bL,getHomePosition,0,Returns the chunk coordinate object of the home position.
func_110174_bM,getMaximumHomeDistance,0,
func_110177_bN,detachHome,0,
func_110175_bO,hasHome,0,Returns whether a home area is defined for this entity.
func_142017_o,onLeashDistance,0,
func_110129_a,attatch,0,
func_110130_b,getKnotForBlock,0,
func_152113_b,getOwnerId,0,
func_70902_q,getOwner,0,
func_75854_a,openPoint,0,Returns a mapped point or creates and adds one
func_75853_a,createEntityPath,0,Returns a new PathEntity for a given start and end point
func_75857_a,createEntityPathTo,0,Internal implementation of creating a path from an entity to a point
func_75859_a,createEntityPathTo,0,Creates a path from an entity to a specified location within a minimum distance
func_75855_a,getVerticalOffset,0,"Checks if an entity collides with blocks at a position. Returns 1 if clear, 0 for colliding with any solid block, -1 for water(if avoiding water) but otherwise clear, -2 for lava, -3 for fence, -4 for closed trapdoor, 2 if otherwise clear except for open trapdoor or water(if not avoiding)"
func_75858_a,getSafePoint,0,Returns a point that the entity can safely move to
func_82565_a,canEntityStandAt,0,"Checks if an entity collides with blocks at a position. Returns : 1 = clear, 0 = blocked, -1 = water (if avoiding water), -2 = lava (if not already in lava), -3 = fence or rails, -4 = closed trapdoor, 2 = open trapdoor or water (if not avoiding) or open door (if can pass trhough). Args : entity, posX, posY, posZ, entitySize, avoidsWater, canPassClosedWoodenDoor, scanPassOpe"
func_75861_a,addToPath,0,"Adds a path from start to end and returns the whole path (args: unused, start, end, unused, maxDistance)"
func_75856_a,createEntityPathTo,0,Creates a path from one entity to another within a minimum distance
func_75860_b,findPathOptions,0,"populates pathOptions with available points and returns the number of options found (args: unused1, currentPoint, unused2, targetPoint, maxDistance)"
func_75486_a,getAvoidsWater,0,
func_75489_a,setSpeed,0,Sets the speed
func_75488_a,getPathToXYZ,0,Returns the path to the given coordinates
func_75492_a,tryMoveToXYZ,0,Try to find and set a path to XYZ. Returns true if successful.
func_75483_a,isSafeToStandAt,0,"Returns true when an entity could stand at a position, including solid blocks under the entire entity. Args: xOffset, yOffset, zOffset, entityXSize, entityYSize, entityZSize, originPosition, vecX, vecZ"
func_75484_a,setPath,0,"sets the active path data if path is 100% unique compared to old path, checks to adjust path for sun avoiding ents and stores end coords"
func_75493_a,isDirectPathBetweenPoints,0,"Returns true when an entity of specified size could safely walk in a straight line between the two points. Args: pos1, pos2, entityXSize, entityYSize, entityZSize"
func_75494_a,getPathToEntityLiving,0,Returns the path to the given EntityLiving
func_75497_a,tryMoveToEntityLiving,0,Try to find and set a path to EntityLiving. Returns true if successful.
func_75491_a,setAvoidsWater,0,
func_75496_b,isPositionClear,0,"Returns true if an entity does not collide with any solid blocks at the position. Args: xOffset, yOffset, zOffset, entityXSize, entityYSize, entityZSize, originPosition, vecX, vecZ"
func_75498_b,setBreakDoors,0,
func_75507_c,getCanBreakDoors,0,"Returns true if the entity can break doors, false otherwise"
func_75490_c,setEnterDoors,0,Sets if the entity can enter open doors
func_111269_d,getPathSearchRange,0,Gets the maximum distance that the path finding will search in.
func_75504_d,setAvoidSun,0,Sets if the path should avoid sunlight
func_75505_d,getPath,0,gets the actively used PathEntity
func_75495_e,setCanSwim,0,Sets if the entity can swim
func_75501_e,onUpdateNavigation,0,
func_75500_f,noPath,0,If null path or reached the end
func_75499_g,clearPathEntity,0,sets active PathEntity to null
func_75508_h,pathFollow,0,
func_75502_i,getEntityPosition,0,
func_75503_j,getPathableYPos,0,Gets the safe pathing Y position for the entity depending on if it can path swim or not
func_75485_k,canNavigate,0,If on ground or swimming and can swim
func_75506_l,isInLiquid,0,"Returns true if the entity is in water or lava, false otherwise"
func_75487_m,removeSunnyPath,0,Trims path data from the end to the first sun covered block
func_75848_a,clearPath,0,Clears the path
func_75847_a,sortBack,0,Sorts a point to the left
func_75849_a,addPoint,0,Adds a point to the path
func_75850_a,changeDistance,0,Changes the provided point's distance to target
func_75846_b,sortForward,0,Sorts a point to the right
func_75844_c,dequeue,0,Returns and removes the first point in the path
func_75845_e,isPathEmpty,0,Returns true if this path contains no points
func_75875_a,incrementPathIndex,0,Directs this path to the next point in its array
func_75877_a,getPathPointFromIndex,0,"return the PathPoint located at the specified PathIndex, usually the current one"
func_75876_a,isSamePath,0,Returns true if the EntityPath are the same. Non instance related equals.
func_75878_a,getPosition,0,returns the current PathEntity target node as Vec3D
func_75881_a,getVectorFromIndex,0,Gets the vector of the PathPoint associated with the given index.
func_75879_b,isFinished,0,Returns true if this path has reached the end
func_75871_b,setCurrentPathLength,0,
func_75880_b,isDestinationSame,0,Returns true if the final PathPoint in the PathEntity is equal to Vec3D coords.
func_75870_c,getFinalPathPoint,0,returns the last PathPoint of the Array
func_75872_c,setCurrentPathIndex,0,
func_75874_d,getCurrentPathLength,0,
func_75873_e,getCurrentPathIndex,0,
func_75831_a,isAssigned,0,Returns true if this point has already been assigned to a path
func_75830_a,makeHash,0,
func_75829_a,distanceTo,0,Returns the linear distance to another path point
func_75832_b,distanceToSquared,0,Returns the squared distance to another path point
func_149819_b,invertMetadata,0,
func_149820_e,canSurviveOrBreak,0,
func_150020_b,isEnderEyeInserted,0,checks if an ender eye has been inserted into the frame block. parameters: metadata
func_150021_e,getIconEndPortalFrameEye,0,
func_150058_a,isPoweredByConnectedRails,0,
func_150057_a,isPoweredByRail,0,
func_149822_e,hasVegetation,0,
func_149821_m,isIrrigated,0,
func_150114_a,ignite,0,
func_149873_e,getState,0,"Returns the current state of the stem. Returns -1 if the stem is not fully grown, or a value between 0 and 3 based on the direction the stem is facing."
func_149872_i,getStemIcon,0,
func_149874_m,fertilizeStem,0,
func_149875_n,getGrowthChance,0,
func_150032_b,getColor,0,
func_150031_c,getColorId,0,
func_150163_b,getSideIcon,0,
func_150161_d,getTopIcon,0,
func_150162_k,getAxis,0,
func_151644_a,getMapColorForBlockColored,0,
func_151643_b,getMapColor,0,
func_76220_a,isSolid,0,Returns true if the block is a considered solid. This is true by default.
func_76228_b,getCanBlockGrass,0,Will prevent grass from growing on dirt underneath and kill any grass below it if it returns true
func_76230_c,blocksMovement,0,Returns if this material is considered solid or not
func_76224_d,isLiquid,0,Returns if blocks of these materials are liquids.
func_76221_f,setRequiresTool,0,Makes blocks with this material require the correct tool to be harvested.
func_76226_g,setBurning,0,Set the canBurn bool to True and return the current object.
func_76217_h,getCanBurn,0,Returns if the block can burn or not.
func_76231_i,setReplaceable,0,Sets {@link #replaceable} to true.
func_76222_j,isReplaceable,0,"Returns whether the material can be replaced by other blocks when placed - eg snow, vines and tall grass."
func_76218_k,isOpaque,0,Indicate if the material is opaque
func_76229_l,isToolNotRequired,0,Returns true if the material can be harvested without a tool (or with the wrong tool)
func_76227_m,getMaterialMobility,0,"Returns the mobility information of the material, 0 = free, 1 = can't push but can move over, 2 = total immobility and stop pistons."
func_76219_n,setNoPushMobility,0,"This type of material can't be pushed, but pistons can move over it."
func_76225_o,setImmovableMobility,0,"This type of material can't be pushed, and pistons are blocked to move."
func_85158_p,setAdventureModeExempt,0,@see #isAdventureModeExempt()
func_85157_q,isAdventureModeExempt,0,Returns true if blocks with this material can always be mined in adventure mode.
func_151565_r,getMaterialMapColor,0,Retrieves the color index of the block. This is is the same color used by vanilla maps to represent this block.
func_76223_p,setTranslucent,0,Marks the material as translucent
func_149999_b,getFacing,0,
func_150000_e,tryToCreatePortal,0,
func_149896_b,isFenceGateOpen,0,Returns if the fence gate is open according to its metadata.
func_150154_b,getBoundsForLayers,0,
func_150155_m,tryBreak,0,
func_149940_a,getBehavior,0,
func_149939_a,getIPositionFromBlockSource,0,Gets an IPosition instance for the dispenser's output given a block source
func_149937_b,getFacingDirection,0,Gets an EnumFacing for the given dispenser metadata value
func_149941_e,dispense,0,
func_149938_m,updateFacing,0,
func_150148_a,isBlockStairs,0,Checks if a block is stairs
func_150147_e,setBaseBounds,0,Sets the bounding box for the base of the stairs
func_150145_f,isInnerStair,0,
func_150146_f,isStairSameHalfSameFacing,0,
func_150144_g,setStepShapeForCollisions,0,
func_145856_a,getRecord,0,
func_145857_a,setRecord,0,
func_149926_b,setRecord,0,
func_149925_e,removeRecord,0,
func_150024_a,setWaterLevel,0,
func_150027_b,getPowerFromMeta,0,
func_150025_c,getRenderLiquidLevel,0,
func_150026_e,getCauldronIcon,0,
func_149964_a,getCollisionShape,0,
func_149962_a,getTileEntity,0,
func_149963_e,getMovingBlockEntity,0,
func_149954_e,initMetadata,0,Actualise metadata (orientation) value from neighbors blocks (another chest ? Opaque block ?)
func_149951_m,getInventory,0,
func_149952_n,isDoubleChest,0,
func_149953_o,isOcelotSittingOnTop,0,
func_149959_e,getIconBrewingStandBase,0,
func_149669_A,getBlockBoundsMaxY,0,returns the block bounderies maxY value
func_149706_B,getBlockBoundsMinZ,0,returns the block bounderies minZ value
func_149693_C,getBlockBoundsMaxZ,0,returns the block bounderies maxZ value
func_149635_D,getBlockColor,0,
func_149700_E,canSilkHarvest,0,"Return true if a player with Silk Touch can harvest this block directly, and not its normal drops."
func_149732_F,getLocalizedName,0,Gets the localized name of this block. Used for the statistics page.
func_149652_G,getEnableStats,0,Return the state of blocks statistics flags - if the block is counted for mined and placed.
func_149649_H,disableStats,0,"Disable statistics for the block, the block will not count for mined or placed."
func_149685_I,getAmbientOcclusionLightValue,0,Returns the default ambient occlusion value based on block opacity
func_149708_J,getCreativeTabToDisplayOn,0,Returns the CreativeTab to display the given block on.
func_149648_K,isFlowerPot,0,Returns true only if block is flowerPot
func_149698_L,requiresUpdates,0,Returns whether this block accepts ticks when the world is executing them\nimmediately (i.e. without scheduling them first).
func_149740_M,hasComparatorInputOverride,0,"If this returns true, then comparators facing away from this block will use the value from getComparatorInputOverride instead of the actual redstone signal strength."
func_149641_N,getTextureName,0,
func_149702_O,getItemIconName,0,Gets the icon name of the ItemBlock corresponding to this block. Used by hoppers.
func_149739_a,getUnlocalizedName,0,Returns the unlocalized name of the block with ""tile."" appended to the front.
func_149715_a,setLightLevel,0,Sets the light value that the block emits. Returns resulting block instance for constructing convenience. Args: level
func_149676_a,setBlockBounds,0,"Sets the bounds of the block.  minX, minY, minZ, maxX, maxY, maxZ"
func_149692_a,damageDropped,0,Determines the damage on the item the block drops. Used in cloth and wood.
func_149691_a,getIcon,0,"Gets the block's texture. Args: side, meta"
func_149679_a,quantityDroppedWithBonus,0,Returns the usual quantity dropped by the block plus a bonus of 1 to 'i' (inclusive).
func_149650_a,getItemDropped,0,
func_149678_a,canCollideCheck,0,Returns whether this block is collideable based on the arguments passed in \n@param par1 block metaData \n@param par2 whether the player right-clicked while holding a boat
func_149647_a,setCreativeTab,0,Sets this block's creative inventory tab.\n\n<p>\nNOTE: this method should only be used during the block's creation before it is registered.
func_149634_a,getBlockFromItem,0,Returns a block by converting a blockitem to a block\n@return The block
func_149666_a,getSubBlocks,0,"returns a list of blocks with the same ID, but different meta (eg: wood returns 4 blocks)"
func_149659_a,canDropFromExplosion,0,Return whether this block can drop from an explosion.
func_149738_a,tickRate,0,How many world ticks before ticking
func_149668_a,getCollisionBoundingBoxFromPool,0,Returns a bounding box from the pool of bounding boxes (this means this box can change after the pool has been cleared to be reused)
func_149660_a,onBlockPlaced,0,"Called when a block is placed using its ItemBlock. Args: World, X, Y, Z, side, hitX, hitY, hitZ, block metadata"
